portfolio_id,success_rate,equity_weight,w_voo,w_bsv,w_biv,w_blv,w_vb,w_vo,w_vv,w_vtv,w_vti,w_vwo
4089,0.3448,0.7034399799084209,0.010792099771364978,0.15473432242672377,0.06405213867146041,0.077773558993395,0.21054059627228092,0.060940694465513784,0.21880028104775218,0.04006695532216228,0.03269715770160665,0.12960219532774012
805,0.3448,0.8547526395304482,0.009970369694350762,0.08803054223616046,0.03402307089252831,0.02319374734086293,0.05754635804865318,0.2925329283963046,0.03916605135826099,0.16708115933529735,0.0913290756668437,0.1971266970307376
4421,0.3447,0.7166958476948952,0.12311602547353248,0.12781476675163364,0.11494399282878595,0.040545392724685186,0.10593879048047049,0.013554319868313364,0.10985394185145413,0.1613726435733835,0.17576616085334212,0.02709396559439918
4656,0.3447,0.7121316712016144,0.009539231622979899,0.0027428681329803336,0.09683274285270412,0.18829271781270132,0.06305785667713466,0.12568936826398946,0.19464963265444746,0.23959689220355343,0.020743129340861442,0.05885556043864801
4683,0.3445,0.9098780063900787,0.06857418171237899,0.007387224971069751,0.06865689005822068,0.014077878580630945,0.24764440754519254,0.29790644499877583,0.03365476284974552,0.021160853010622448,0.018827705194200114,0.22210965107916322
3640,0.3444,0.8775541238479623,0.17972468214716725,0.00902837506752289,0.022063937580380468,0.09135356350413454,0.014739477471167358,0.10975679010460859,0.1504583211528338,0.04561942875477854,0.12606827657106628,0.25118714764634026
4084,0.3442,0.7660524583052035,0.2867205414734714,0.1574235729724734,0.01750813206902525,0.0590158366532978,0.14362773439369805,0.07255636354498655,0.0667425655404969,0.024952093741851457,0.15220142572036927,0.019251733890329976
640,0.3442,0.8419759860931791,0.02736722107213456,0.026498420614044442,0.017511048744785065,0.11401454454799125,0.08960034050056262,0.007573265279285213,0.04965951314983922,0.05312658905938873,0.5263490752097018,0.08829998182226709
2210,0.344,0.6760061826605966,0.10297833167637256,0.22639408720220722,0.058842927496894626,0.03875680264030158,0.09746943114363982,0.289778148041921,0.10834784785304341,0.040838177868852084,0.005416046225377671,0.031178199851389986
1546,0.344,0.7097061712883979,0.037394465888628194,0.07283893760214312,0.05198676759285849,0.16546812351660023,0.020018547585408466,0.00037085638615693393,0.2121551627895942,0.19638151628220402,0.17054518229782842,0.07284044005857765
569,0.3439,0.842579659494712,0.01727661732703154,0.14560937084146597,0.011744699603496618,6.62700603254621e-05,0.03630489906869347,0.012433010005514028,0.042071635781820285,0.4915510191431612,0.08465034511961468,0.15829213304887688
3527,0.3439,0.7151906631674564,0.06036707132662802,0.039973717940095105,0.08357814103379578,0.16125747785865283,0.14088006567434522,0.04698919233489871,0.13993580047785295,0.21184293438431945,0.11423599175117588,0.0009396072182360393
4950,0.3433,0.7536484945500991,0.09548855145347718,0.023714228793909203,0.2144807524274689,0.008156524228523069,0.4520363001368798,0.054581942128490185,0.05473226603950375,0.07893870032337011,0.015158496646599183,0.0027122378217787927
2136,0.3432,0.868779304364038,0.34883975470128714,0.06523300192790997,0.028823631921067915,0.03716406178698412,0.3674274420743128,0.03366220179657737,0.010740928129873132,0.030790524770578576,0.023543870015272687,0.053774582876136276
1798,0.3431,0.7230470912541574,0.09747294074878793,0.08324577720168067,0.10601960737234244,0.08768752417181942,0.16701696773253302,0.02879542770500944,0.14392303505960585,0.009464081252712189,0.22793252848134316,0.04844211027416586
2276,0.3431,0.8580893783142213,0.1790316673335409,0.0622794315687826,0.018434160944657583,0.06119702917233873,0.1170195938014849,0.0027733285281820006,0.020963485731225796,0.28229041734188454,0.16686114124736467,0.08914974433053853
3617,0.343,0.6717774351051874,0.09115199321073364,0.0289990468092916,0.07866794939064728,0.22055556869487364,0.03393418625728792,0.0758420212096289,0.26475884176253683,0.1542631362645077,0.005711877799314698,0.04611537860117774
3901,0.3429,0.6507977638788889,0.0920220344823172,0.2692763190304493,0.010765813281902353,0.06916010380875932,0.05375763770991899,0.18848684813692224,0.160170550863343,0.05717489819423949,0.0662799358778368,0.03290585861431115
2277,0.3428,0.77348687443763,0.06791017810725461,0.04550467667939605,0.08577997560676673,0.09522847327620709,0.0908193901103958,0.03216460965688928,0.046049050098428586,0.003269067597158813,0.5307251751296412,0.0025494037378617266
2031,0.3428,0.789256791276646,0.16256975172154708,0.05385361828240403,0.004682286535054409,0.1522073039058955,0.0026635004690289898,0.12703626010475055,0.20013590154470912,0.03463378355432476,0.09338505512253098,0.16883253875975454
4908,0.3428,0.7154674286851015,0.029320708833462182,0.11001300945818517,0.0905797713430944,0.083939790513619,0.02940037919251251,0.42818884733241586,0.07731387606637177,0.02036868864990779,0.08301951625127922,0.04785541235915216
3845,0.3428,0.7500195145395351,0.08087828852312101,0.02349543324094661,0.1757914041997586,0.05069364801975962,0.030813978030543,0.0035393468271722513,0.08141938315319161,0.0652352796317047,0.45962452981369595,0.028508708560106545
3348,0.3428,0.7935736980487027,0.0023393435375019035,0.019303784552993378,0.16136465690734458,0.02575786049095925,0.4421580593427062,0.1544124732279799,0.048014060629505764,0.007713248238230291,0.0720386962327656,0.06689781684001304
1334,0.3427,0.6935013233989102,0.06564908396516662,0.08951427003924414,0.16006650602586284,0.05691790053598295,0.030667016289148707,0.06046540915518833,0.20523723151781495,0.08789492728849427,0.13468158135927058,0.10890607382382674
3632,0.3427,0.7256030970863379,0.07901705446540498,0.1961545054354854,0.01664063169343296,0.06160176578474386,0.04318467487999048,0.004350042513114404,0.17677414779669617,0.1550236329875336,0.14866002962071873,0.11859351482287941
1826,0.3426,0.6555843508837986,0.021643974635330777,0.02644827570729074,0.15337388497874901,0.16459348843016178,0.11570193576488624,0.007538872133848554,0.31029468905591623,0.09013076253523729,0.0070400010009134635,0.10323411575766601
1528,0.3424,0.7079595285352241,0.017496360668579403,0.11908661159940953,0.1366284101643828,0.03632544970098353,0.11198015518303601,0.3575657249889184,0.03959407409670031,0.06667538883422536,0.09962783835713641,0.015019986406628305
681,0.3422,0.8957915847996425,0.03860477583986896,0.002495018691752901,0.014388726469585621,0.08732467003901893,0.12799256613196186,0.032126952038455094,0.0014338903013451996,0.46914688036302293,0.10237896030201125,0.12410755982297722
1000,0.342,0.7155886261993939,0.04251806509137409,0.06910282431922264,0.029511252726214243,0.18579729675516912,0.1510009587569831,0.0768477976195409,0.16780129465518615,0.1479731989020616,0.0994202289305366,0.030027082243711447
1925,0.3417,0.8125536284448628,0.17502077994961726,0.026170743623313585,0.11499674325074673,0.046278884681076736,0.02484813453926835,0.2554782427481356,0.02980890734076078,0.10383995907695742,0.1325973875826945,0.09096021720742897
4086,0.3417,0.7997173126432301,0.347845183166435,0.14802824152055474,0.040008863034513724,0.012245582801701356,0.05618642842608578,0.15650816529858763,0.02735810928617393,0.0632562344740447,0.09594850255406294,0.05261468943784014
3002,0.3416,0.7660785336739281,0.0041536625668461965,0.21889930785463105,0.009677475969682955,0.005344682501757987,0.014888994345994687,0.5570322283960677,0.004963380024551613,0.024427308636580013,0.051414854237489975,0.10919810546639784
4721,0.3415,0.6594314821233602,0.12241739388999331,0.026703349426487,0.28346450478982443,0.03040066366032849,0.07167006834215656,0.03745382182378487,0.23535711392501255,0.1029085276888471,0.0022156884001224234,0.08740886805344336
3026,0.3415,0.8276128652912257,0.01978374066737409,0.05827426779854669,0.005603747537012824,0.10850911937321471,0.07042730782504282,0.23179930231017606,0.035084039186599095,0.365604225854117,0.000583412252789613,0.10433083719512702
4569,0.3415,0.905400820954664,0.2647633814953645,0.04042829474777552,0.03613443231027943,0.01803645198728087,0.09891403278921813,0.16214665770817546,0.04556200566371543,0.11147486283091486,0.016753384637722305,0.20578649582955338
865,0.3413,0.7186991027165393,0.07891570480229455,0.014777516794451455,0.09737199582191997,0.16915138466708945,0.07046473403217166,0.15864730173213665,0.19108507116748566,0.0518146176842383,0.09416236116643349,0.07360931213177886
4418,0.3413,0.6956979314236095,0.0720951077967855,0.016042749614889815,0.15468808204156445,0.13357123691993636,0.005434202868930514,0.09806341079917168,0.2922978914701841,0.05505916090803572,0.010339421290930434,0.16240873628957156
3419,0.3412,0.6574100588432779,0.11895904858678628,0.0066472869188715766,0.1627659305328288,0.1731767237050216,0.07757726297233394,0.042198488442197285,0.2769792100312186,0.06306584788791338,0.026770201636049117,0.05185999928677924
3240,0.3409,0.9063861901990936,0.08851951215414831,0.015438868392675189,0.05435968659390659,0.023815254814324657,0.3974255206990421,0.1568851826849395,0.0021897275122516736,0.10978076323633755,0.0010591600999295921,0.15052632381244488
4515,0.3406,0.8311182729946455,0.2263496497034311,0.0048969547466795925,0.10784305142416602,0.056141720834508885,0.3921004865550284,0.07023713420771124,0.02331906983128178,0.04408165441184396,0.04462843736096541,0.030401840924383593
831,0.3406,0.830996970965767,0.14858422087166714,0.08222131008093972,0.04357099916801505,0.04321071978527817,0.08707601380395677,0.1435635499518042,0.00838549577553634,0.27757818623468256,0.08057174224048966,0.08523776208763038
1159,0.3399,0.7467279544034091,0.07079608421335963,0.01944652597590808,0.20768112801715527,0.02614439160352774,0.3140635109312153,0.10557673534995912,0.03796913266608229,0.05702187506757246,0.16011723983454848,0.001183376340671804
2649,0.3398,0.6875141668956131,0.24686969112710228,0.09939061034437295,0.0468536495538721,0.1662415732061417,0.07014023436693817,0.05345432427079831,0.19565924757903067,0.0439643258906739,0.07720962101787336,0.000216722643196433
2608,0.3396,0.6697412048870292,0.11529190525132392,0.13094722559724553,0.1858220914978264,0.013489478017898902,0.04368662447447231,0.3062575238828966,0.1300632541203363,0.003286783468920351,0.015068758985738942,0.056086354703340814
1696,0.3395,0.7962733625835706,0.2663997577627041,0.08534534282548899,0.06219252064869108,0.056188773942249255,0.004268280814294637,0.1013354073469042,0.05685071769394732,0.017337560897827623,0.2954769285546503,0.054604709513242373
2365,0.3395,0.6834417987638981,0.030540683097778795,0.06888241701788816,0.23228042779587668,0.015395356422336913,0.06915331926891634,0.24359987606106018,0.08714589855394629,0.12545779334404042,0.100764206538204,0.026780021899952117
3152,0.3394,0.6550007846504905,0.12329507826630952,0.032249258764285194,0.18513812283519213,0.1276118337500319,0.07008823219818847,0.026151377789685157,0.21689812627465122,0.09235624522750402,0.11385581562665495,0.012355909267497337
748,0.3394,0.8211454953164941,0.11555503479241029,0.12194471244501867,0.00012544032497616302,0.05678435191351131,0.12228929223876572,0.013564705987487833,0.020285685185522838,0.41592595246080005,0.0684091675176912,0.06511565713381601
2087,0.3393,0.8876939384131657,0.06356535060040511,0.10221242160097319,0.007184020851314241,0.002909619134546861,0.3590954492595064,0.2170502412049725,0.01980003922364327,0.02346297386360873,0.021252283871719745,0.1834676003893099
4065,0.339,0.7351650482575914,0.19502106735040264,0.17029619696332787,0.0036960128416748117,0.09084274193740594,0.1736449909079905,0.0010289819059018598,0.14317434663855275,0.06200588484966876,0.10873217920807911,0.051557597396995794
3487,0.3389,0.6772767831653931,0.05110721526320461,0.04988553075269436,0.13130813512763617,0.14152955095427633,0.22663628345701106,0.00844068225234875,0.25682623426735446,0.007031699314501488,0.0452113046840984,0.08202336392687423
4286,0.3387,0.766223920248906,0.01713977800300292,0.04763957303339277,0.04809989655477237,0.13803661016292867,0.00035355105537774245,0.031559440254032387,0.12609900034781932,0.4011993887131668,0.10519530921081538,0.08467745266469155
3914,0.3386,0.7382201746629174,0.24150965370828612,0.023985226892346386,0.06332994234032974,0.1744646561044063,0.08032302026217306,0.08109092379177005,0.16696519048836936,0.09396689280689571,0.043656765532791596,0.030707728072631533
1464,0.3385,0.8511241020683709,0.376631360555268,0.04532211897452118,0.0396930459233013,0.0638607330338068,0.05097168247725659,0.008282179069889414,0.04812325176490495,0.15830037174980674,0.1321012511068817,0.0767140053443633
1536,0.3385,0.6509713545654262,0.07801239759464464,0.21987191399042832,0.09924230915616382,0.029914422287981662,0.0923579577555819,0.09998783385898084,0.20122269914583343,0.031110440797332495,0.06693465248168325,0.08134537293136958
545,0.3385,0.7789213547090399,0.16959495789187412,0.022448059927059325,0.18539217055410695,0.013238414809793791,0.12026220377116464,0.1353925608861904,0.14044040485537487,0.0066113140912179924,0.04737796101856294,0.15924195219465492
2763,0.3383,0.6295456524111692,0.02797765592818878,0.10290536360145801,0.16279877278151575,0.10475021120585701,0.043792415319929466,0.22446749072229305,0.178402869638866,0.142935180755239,0.006053274044544301,0.005916766002108693
4031,0.3382,0.774260790395843,0.00425162978319451,0.12644659824145035,0.07426071745280387,0.025031893909902837,0.06767704443529857,0.23988312045928525,0.05730744740688991,0.24414492093440202,0.04254569182544343,0.1184509355513293
3546,0.3381,0.7936263422737323,0.04794322253448355,0.013860672187491565,0.19050882300094993,0.00200416253782618,0.012043327079325282,0.09238448502909258,0.006670809568967488,0.5443978094781796,0.031707896846427136,0.05847879173725665
3446,0.3378,0.6316964196799574,0.06304056669776759,0.18827712885739614,0.08447756807988901,0.09554888338275766,0.00885484465228113,0.2513625535187825,0.22006928707730877,0.013377686570437324,0.008163464357260307,0.06682801680611963
3168,0.3378,0.7121759075146166,0.025498827799967923,0.010287832716498227,0.26788213767055147,0.009654122098333797,0.03404930595447831,0.3501070259143585,0.022337503120703747,0.20568597502861974,0.06429807682291735,0.010199192873570944
380,0.3376,0.7835367951846763,0.013510977205069108,0.013661761973049868,0.10775459546611467,0.09504684737615877,0.2697922353441495,0.14945133188612414,0.12822375858878785,0.06017415534167704,0.03507898983025042,0.12730534698861845
1023,0.3376,0.7833089331264436,0.06579020075787048,0.041793464638220826,0.10769219610307595,0.0672054061322596,0.33326979663919615,0.05935237822624267,0.08742030267724261,0.13067065326046085,0.030790649111353752,0.0760149524540771
2178,0.3375,0.8470712927439672,0.034003040571325374,0.05064230953196253,0.05089290167238351,0.051393496051686666,0.35128294755601513,0.15776410651296555,0.08478643971870989,0.013011121348376715,0.030873215544578694,0.17535042149199592
1257,0.3374,0.6958756242804471,0.10317124906821654,0.1030681390380064,0.12605509814338242,0.07500113853816391,0.05011642736576371,0.13774277975478252,0.1146006578721614,0.2375245435108158,0.03532117925751064,0.017398787451196527
1319,0.3374,0.7785882058172888,0.01633237043524599,0.1261477269230704,0.03705005896802427,0.05821400829161655,0.022015231167181487,0.2121690282429499,0.013987185193548681,0.30411174250732476,0.15043111237186857,0.0595415358991694
1350,0.3373,0.680191540853264,0.04244888041547417,0.03056751738391044,0.10724638921199119,0.1819945525508343,0.13987865695089888,0.022836780885250922,0.19787858493322424,0.08525498454372477,0.18014839965798268,0.01174525346670826
4153,0.337,0.7917092467155384,0.035529010388858466,0.09986006732650135,0.030868519019469888,0.07756216693849048,0.15055384798742705,0.06649989758226697,0.055832417985499386,0.036160013950398626,0.3709621334976593,0.0761719253234286
3411,0.337,0.7033527905640101,0.061544141331117956,0.10019371936836839,0.11556864099834809,0.08088484906927337,0.04975262382549183,0.2838027813326201,0.13559759841024005,0.04031042008573182,0.057693916632788556,0.0746513089460198
1089,0.337,0.7722910625612658,0.34965987333165427,0.04059585941056483,0.10343010985541591,0.08368296817275339,0.13659659144212982,0.019598874123944676,0.12018489286433467,0.06159138394081916,0.03933128777791889,0.04532815908046442
4882,0.3369,0.7280990167921833,0.002360115589964741,0.04516414019179786,0.15630354455809828,0.07043329845792047,0.23629728603607436,0.09179244566311347,0.12833333883713946,0.16519351214045544,0.03234334208391463,0.07177897644152119
2455,0.3369,0.7503056371418805,0.04456504089489932,0.14428633141614225,0.09308105953296052,0.012326971909016759,0.015615476472352235,0.048664227111725536,0.020945225803147293,0.36168652051748157,0.2345179598923579,0.024311186449916547
3702,0.3368,0.8929614814241508,0.1996854381532394,0.002211448848279529,0.09200661194265078,0.012820457784918773,0.07535884610620586,0.06146358079374345,0.06338194192087848,0.27931956233725724,0.0008169014953135792,0.21293521061751275
4171,0.3367,0.8393824750753092,0.024584768728371433,0.0557569519439584,0.007450769430486242,0.0974098035502461,0.1353522466939097,0.1108126218769405,0.032400949301297374,0.16042399872351765,0.26664011245865077,0.10916777729262175
600,0.3366,0.7814850505638458,0.08510448087278787,0.045244239929225515,0.06313596597381921,0.11013474353310931,0.010752682826583532,0.2098498632322027,0.01508569218946281,0.05828905294038205,0.3876598481739152,0.01474343032851166
690,0.3366,0.7617852809164004,0.058057443855585734,0.17148312910881308,0.009917916609619274,0.05681367336516729,0.1237578492966971,0.20564581161201936,0.09877816703883972,0.09134589116153004,0.060604914990953926,0.12359520296077453
1938,0.3365,0.7340764203346978,0.16849795940520187,0.2142762695995404,0.011036711041501808,0.040610599024259855,0.014618564414391914,0.1297896058315015,0.10718334956480503,0.1930478254908538,0.03991798610025466,0.08102112952768906
644,0.3363,0.713655568798464,0.05678973208379985,0.227931810161275,0.018010505266777693,0.04040211577348334,0.016099128148274713,0.017276680995552036,0.07665089067750142,0.4069043845972106,0.11876124524440194,0.021173507051723547
4862,0.3362,0.7964436457700524,0.3068228978162506,0.08546127528389641,0.024462489892502538,0.09363258905354858,0.12249910869223683,0.24165055804670527,0.027641829321732647,0.006743417578341554,0.06787092422920057,0.02321491008558501
3668,0.3362,0.9102981962853502,0.1194495667526796,0.06653242934741509,0.02008423133886558,0.0030851430283690864,0.056335262193931826,0.012850411005415957,0.0753100721212668,0.15401873914307415,0.22642211230359408,0.2659120327653878
4932,0.3361,0.6593046691810466,0.17594877955776095,0.29431997720070363,0.011184357217236878,0.03519099640101288,0.12629242615979977,0.0794019929738979,0.1609754287393163,0.03786501863709598,0.04443388608515499,0.03438713702802064
4500,0.336,0.7499388611500202,0.10236880839489886,0.022496331733804074,0.05382117218046195,0.17374363493571396,0.14189472493093344,0.09531805558703607,0.19772949955494032,0.016133093012670612,0.08957637212187661,0.10691830754766414
2431,0.336,0.9060818925075811,0.28222084611141296,0.0784404916331246,8.522770915603991e-05,0.015392388150138343,0.13399547555635616,0.0003205411993984199,0.14261836067761882,0.0023020650481387545,0.05467516334965105,0.289949440565005
125,0.336,0.877186986729702,0.14340709589254058,0.10404681691255636,0.017479403175286748,0.0012867931824547853,0.0894039798005132,0.12573675770377649,0.11835555266980936,0.10399483724719917,0.012741547415675033,0.2835472160001881
1123,0.3359,0.6044020359677456,0.0555037512778143,0.34189905714166047,0.015590388475258772,0.038108518415335094,0.0011485525763015318,0.2257891096027272,0.1920419742970142,0.019290814767102506,0.06253836096075958,0.04808947248602625
142,0.3356,0.7521963842875953,0.1813048458756004,0.1686770417727026,0.027564165710151387,0.05156240822955091,0.1785917520706056,0.08092638612308144,0.049374228213552376,0.24252041342045247,0.004685222223646427,0.014793536360656567
1404,0.3355,0.7758531623273375,0.03398909545348954,0.0865420567110694,0.13760008794093023,4.693020663001532e-06,0.1539376242778564,0.09291411374154984,0.02372667978742559,0.26724026868950673,0.13706569000662425,0.066979690370885
3523,0.3353,0.8706695055993853,0.04710404597298752,0.03493846194796368,0.0669108240777378,0.027481208374913357,0.09457849947389031,0.07690351099718655,0.0386773661727313,0.38628463724675566,0.04520826876223922,0.18191317697359463
2507,0.3351,0.8628989014792192,0.2567646436823949,0.04536937635876016,0.04781090025412795,0.043920821907892545,0.021293376876640655,0.34177696375862104,0.005865173316567271,0.05544857171264702,0.04344308208138969,0.13830709005095862
3535,0.3351,0.7916257505829892,0.1481787881741003,0.17771893555828314,0.016444363504944735,0.014210950353782979,0.1059159242067576,0.12412399333041096,0.08648522200654314,0.12416244819673584,0.05895717210294945,0.14380220256549195
924,0.335,0.8139770163462084,0.07766663254793404,0.08150490550458643,0.03823585373470165,0.06628222441450332,0.28790852703299097,0.11757644339171641,0.03346665146916369,0.08455341007354843,0.13640008187339947,0.07640526995745543
4787,0.335,0.6390947279442407,0.13015457198064964,0.3154913910841923,0.02546387577325145,0.01995000519831555,0.15852765698692375,0.0907146297149315,0.1354849849606156,0.07615199914767712,0.04805804667166737,2.8384817757213884e-06
2622,0.3348,0.907077411181974,0.24602718208722466,0.02309149846834899,0.012172349973813931,0.05765874037586283,0.10035136934477365,0.07578169711645515,0.06430319388499264,0.13310584150378954,0.0824740149330826,0.20503411231165578
422,0.3347,0.823511923605736,0.0238111359016425,0.017187129619119404,0.10430630899619825,0.05499463777894637,0.4084423570805681,0.042819869463405776,0.03563996577573378,0.14253005717763648,0.09660663266901916,0.07366190553773022
2348,0.3346,0.8154026426573773,0.1512210799059919,0.1122946617909558,0.011491319865265179,0.06081137568640174,0.1690269750806962,0.0935116743925175,0.11244425033220802,0.08012877146239436,0.045832126459025506,0.16323776502454382
914,0.3343,0.8235747901715573,0.05322891067631257,0.07111520491577392,0.035334940606326845,0.06997506430634187,0.2240332475410797,0.17450340919650678,0.07035474492607015,0.060789295100246624,0.09509033370521153,0.14557484902612994
2253,0.3342,0.7704099484345637,0.1988328954004174,0.08504058389038029,0.09385619268042565,0.0506932749946303,0.0770807468413603,0.14858693803119608,0.0556877450310715,0.21583339545442243,0.021164847236682015,0.053223380439413936
401,0.3342,0.6630870335781898,0.16091035832981018,0.1467022185053146,0.14340982968294957,0.04680091823354594,0.07151958613407207,0.03493412069692444,0.18842999616939252,0.07918286168637445,0.08132165241935266,0.04678845814226357
614,0.3339,0.9219843462740763,0.004301469449662923,0.018190935256873934,0.028376249381834428,0.03144846908721546,0.07192948322434303,0.09606874502386065,0.029550911849241666,0.04507369190869777,0.4336382715004673,0.24142177331780298
2368,0.3336,0.7544652161663754,0.20871598279458156,0.16916485095015998,0.057746898912277134,0.018623033971187357,0.06680743749828172,0.06801260012191813,0.15549417833305748,0.04321318912693176,0.06390055811856685,0.14832127017303803
3706,0.3335,0.6769043746200041,0.1350625191559955,0.27118005329944334,0.018805654773212895,0.03310991730733987,0.015987139220186176,0.006462578207133432,0.12335555541261883,0.29932504180875097,0.08123937988909853,0.015472160926220568
79,0.3334,0.7135820389697357,0.2574008579929651,0.01604313759590033,0.25773284322314693,0.012641980211217057,0.12736022180595083,0.04573104743838036,0.13211891935354658,0.0026459468262048885,0.10866306467453833,0.03966198087814958
1844,0.3333,0.7981612985566842,0.10396707930204062,0.0706883312688887,0.020404004089673928,0.11074636608475323,0.01056667931687612,0.022386531239325585,0.020037248383765204,0.23964210022325788,0.38863001280741494,0.012931647284003898
3388,0.3332,0.7795836786450752,0.09725841219927939,0.02644552483398541,0.07080072571459126,0.12317007080634823,0.10528721579379458,0.05038173650426999,0.18412498081508188,0.0232566967030698,0.1596971921130496,0.15957744451652991
3647,0.3331,0.707104740571747,0.013414374877659415,0.1691650390904428,0.11258151467868074,0.011148705659129416,0.20212981158290116,0.191726895052363,0.10276643715928163,0.05754776062051197,0.058408684368448274,0.0811107769105815
1995,0.3331,0.683189146467609,0.13200893105703768,0.19979002848456615,0.05828250060440451,0.05873832444342045,0.1535367882866745,0.005568527685063502,0.1567629818132965,0.06616828174403841,0.13047270122037913,0.03867093466111926
2803,0.333,0.8165697414585751,0.13744858966547713,0.028514864181691656,0.1299670265522897,0.024948367807443625,0.04426076665740436,0.08018346542522396,0.008720904064031865,0.4235967558152184,0.05011932750941334,0.07223993232180587
654,0.333,0.6253444216704467,0.06066969863452844,0.2829040405437431,0.09148168173407635,0.0002698560517338088,0.013939628509282284,0.16314833050251729,0.17874743434302257,0.022538522449384268,0.11801395244179043,0.06828685478992132
699,0.3329,0.6348601423299082,0.11406709414443143,0.2350490798792776,0.1142190690007317,0.015871708790082505,0.09784567342408719,0.002889641905518107,0.17790262352824396,0.03287503978341334,0.18291197838254275,0.026368091161671426
530,0.3329,0.7308513632807989,0.07916725453206944,0.008257373701456598,0.2343405714051306,0.026550691612613777,0.02994246743831681,0.009709753461915055,0.2708869044441628,0.027195925519650502,0.08181366635806771,0.23213539152661658
4316,0.3329,0.8328595020780257,0.0999734969886083,0.10406008010378187,0.011629828270381374,0.051450589547811024,0.17133227634450984,0.00774147130554106,0.021768699750927677,0.11732975008153856,0.3269758357460969,0.08773797186080341
3603,0.3327,0.8398019954244206,0.019320438732833775,0.011554598333406236,0.0864043814958345,0.06223902474633866,0.061736151882350015,0.014525028294485258,0.016568242955394146,0.5446883020083421,0.08808268325808723,0.09488114829292811
538,0.3325,0.7897726956889931,0.12298430975872358,0.02833735329407318,0.17055872088946575,0.011331230127467977,0.0016573069930245223,0.18551036988681446,0.0363446571334755,0.2422198057382239,0.10514093622199606,0.09591530995673504
4105,0.3324,0.7089299912783685,0.07550530849400013,0.021398852596803755,0.26270370709128055,0.006967449033547249,0.20784924636533528,0.0019723681539645715,0.16883899260485183,0.041206395043428164,0.11353386813225072,0.10002381248453782
276,0.3323,0.7768717355044823,0.20207477576389904,0.16471003026680014,0.037792770920333986,0.020625463308383687,0.24249594243070582,0.009809245769937108,0.12792796142877064,0.04114750046909853,0.02387571639625091,0.12954059324582035
3347,0.3322,0.8427781733967281,0.0002882824310913414,0.03204232951947778,0.07889951817470307,0.04627997890909108,0.048545808603563424,0.12205177036214176,0.028859688844705623,0.3906337725511619,0.1042803141755023,0.14811853642856182
3104,0.3321,0.7797136819859591,0.058859286739849546,0.12827940645536093,0.001277228935161994,0.090729682623518,0.0530097132375962,0.0527313867306807,0.1806231086239573,0.1127565256319368,0.1273552368412222,0.1943784241807164
4490,0.332,0.6965188091216247,0.05380476728552046,0.04388082320237494,0.2268800755647747,0.03272029211122555,0.10381050425797637,0.03923120030897694,0.11770790376839972,0.221846506854698,0.12799197255891928,0.03212595408713392
2565,0.3318,0.7199811103738963,0.22541922876512213,0.08255695923854774,0.04866823008841817,0.14879370029913777,0.01382125930159631,0.041537117071175376,0.1615030862440173,0.0663443647030097,0.18464915928949402,0.02670689499948149
1480,0.3317,0.8114679623832561,0.1968557761251309,0.008920099056274179,0.0672404100026583,0.11237152855781132,0.0697305593846679,0.050802978351660553,0.15167859010966747,0.11253556887139599,0.07395904901588901,0.15590544052484434
147,0.3316,0.7694532854895686,0.017017839006959957,0.034787944181372904,0.12978349426165806,0.0659752760674006,0.1521867190423834,0.06302547211845096,0.06527911815232253,0.261847421622831,0.1442693278531779,0.06582738769344285
3694,0.3314,0.819649767082087,0.19882682592295836,0.06551080544836833,0.07002573509955357,0.044813692369990915,0.05706194702739633,0.26967628359459145,0.0238305688974878,0.032514602039324464,0.13256408892310878,0.10517545067721994
1626,0.3314,0.7135144964855678,0.08648308937122356,0.01564793693545278,0.05478559217258441,0.2160519744063953,0.019993507796320597,0.2490669491181515,0.13823426589443535,0.084990979662735,0.12515892200735865,0.009586782635342983
1283,0.3313,0.8079413341663262,0.0262193792767581,0.09497643171328664,0.09121733946348982,0.005864894656897412,0.22532378895961,0.10997711390936211,0.10499220215101297,0.01110224380519345,0.13479449848541047,0.19553210757897913
961,0.3313,0.7514899019668793,0.02428655033071931,0.11250948358161732,0.11350103976348927,0.02249957468801432,0.16472909828736093,0.029836265781854374,0.05902583230428609,0.29477461328009336,0.12047509173797195,0.05836245024459322
4605,0.3311,0.7560805968223684,0.24008087165969616,0.029784355446741576,0.07245164678460467,0.141683400946285,0.052458522375711115,0.03896056730581843,0.2228594110024561,0.017443967583006408,0.048224705430724255,0.136052551464956
3538,0.3309,0.8105208185144372,0.0878851015339606,0.14041228643584297,0.014003181061968796,0.0350637139877509,0.3053205656630765,0.14072633465109094,0.031209193325870375,0.059036246022861096,0.08975682116203498,0.09658655615554274
3861,0.3306,0.673627048477113,0.0066525965958541,0.08234475820926988,0.1839219614180623,0.06010623189555489,0.1505311920297795,0.11112820070931316,0.11983584526917926,0.1762991829409827,0.09307108492814374,0.01610894600386043
3517,0.3306,0.7278964715565093,0.08490623216867017,0.07269712184757757,0.1344629504961956,0.0649434560997176,0.1094857604873824,0.07021411454861534,0.1472377249880505,0.0594379428230327,0.16191485135663666,0.09469984518412147
172,0.3306,0.6954490862994882,0.02592688543791408,0.24538266188312235,0.036247709014345715,0.022920542803043547,0.08747262617789879,0.057954423166386375,0.19534512830909997,0.0863738969198508,0.08887528019035833,0.15350084609797993
